ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
VNG0037H	cosine	24.0	4.0	0.0	0.7923523832105261	0.29626473289667066	3.0	0.0	1.4033981359999999	0.299151491	1.104246645	4.69126238117	1.7665869204900002	0.4492306773644339	0.0035990547178064314	0.05398582076709647	0.04695304695304695	0.04695304695304695	0.42063199957936803
VNG0038H	cosine	24.0	16.0	8.0	0.5648406140526315	0.14327357851721928	42.0	6.0	0.930883019	0.382326523	0.548556496	2.43478535493	1.35232232429	0.1433148727800036	0.19561582678675987	2.934237401801398	0.9040959040959041	0.9040959040959041	0.9605268569411995
VNG0039H	cosine	24.0	8.0	4.0	0.9952356444210524	0.4925649612221688	33.0	24.0	2.6941078660000004	0.418775584	2.275332282	6.43329737676	1.7701628004900003	0.4132922231752792	0.006707944199757938	0.10061916299636907	0.08391608391608392	0.08391608391608392	0.5070379811785832
VNG0040C	cosine	24.0	4.0	0.0	1.165689760526316	0.28228919410632697	3.0	24.0	1.8701977619999999	0.721026319	1.149171443	2.59379957807	1.27970974908	0.2455794369592239	0.07089104087567609	1.0633656131351414	0.5474525474525475	0.5474525474525475	0.8236359241970878
VNG0041C	cosine	24.0	8.0	0.0	1.543343757421053	0.4446382583455133	33.0	24.0	2.580573914	0.573910032	2.006663882	4.49647814137	1.28921648144	0.5655663708755322	0.0003578159844409264	0.005367239766613897	0.001998001998001998	0.001998001998001998	0.13320013320013321
VNG0042G	cosine	24.0	0.0	20.0	2.3678892094210524	1.1697168860575755	0.0	42.0	5.290977317	0.7952546420000001	4.495722675	6.653186335	2.21370062568	0.20836655769098555	0.10627949041698548	1.5941923562547822	0.6953046953046953	0.6953046953046953	0.8857949661332325
VNG0043H	cosine	24.0	8.0	0.0	1.3135139754736844	0.3910276364940369	0.0	24.0	2.303432997	0.622643246	1.6807897509999998	3.69944267732	1.45696426029	0.1488332554935611	0.18662562587936715	2.7993843881905067	0.8881118881118881	0.8881118881118881	0.9528384193861446
VNG0045C	cosine	24.0	0.0	16.0	0.7354314373684211	0.2569417146547106	27.0	15.0	1.1859315000000001	0.281883369	0.9040481309999999	4.20717087428	1.61671105389	0.3036198412068647	0.03465332318705058	0.5197998478057587	0.34465534465534464	0.32771458436054657	0.7066621765186988
VNG0046G	cosine	24.0	4.0	0.0	0.9687269768947367	0.3163648185900159	3.0	39.0	1.6395713630000002	0.533892905	1.1056784579999999	3.0709742490400003	1.5493334407700001	0.26953840641866034	0.05342416660172124	0.8013624990258186	0.45554445554445555	0.45181236335512126	0.7658337970541725
VNG0047G	cosine	24.0	4.0	8.0	0.6066664921052631	0.2886241394990601	0.0	9.0	1.4451300169999999	0.214334093	1.2307959240000002	6.74241786163	1.64785182385	0.6888203719587986	1.8870555546842386e-05	0.0002830583332026357	0.0002830583332026357	0.0002830583332026357	0.13320013320013321
VNG0049H	cosine	24.0	0.0	20.0	1.1717254908421053	1.4437172319155247	0.0	42.0	7.025200677999999	0.12018201099999999	6.905018667	58.454677364300004	2.17006692559	0.37505980384377396	0.01242239525781186	0.1863359288671779	0.15684315684315683	0.1426302793206933	0.5665675204250552
VNG0050C	cosine	24.0	0.0	12.0	0.7865516511578947	0.31705338943736616	0.0	39.0	1.578380853	0.28318598300000003	1.29519487	5.573654586569999	1.7276150511900001	0.3631531434042891	0.014906140649955525	0.22359210974933288	0.1878121878121878	0.16610077595009462	0.595433709923062
VNG0051G	cosine	24.0	4.0	12.0	0.6684338480526315	0.3926491378622639	9.0	33.0	1.8150661769999998	0.291284022	1.523782155	6.2312589771899995	1.35161829034	0.3344013698200084	0.022719532036289385	0.3407929805443408	0.2517482517482518	0.2347554949537131	0.6461160411570085
VNG0053H	cosine	24.0	8.0	4.0	2.1115508983157896	1.0199908618668372	33.0	9.0	3.8568903239999996	0.533236033	3.3236542910000004	7.2329889304399995	2.24860111233	0.2575589216889421	0.061676084576903135	0.9251412686535472	0.4995004995004995	0.49936515348974453	0.8005854164164241
VNG0054H	cosine	24.0	12.0	4.0	1.134771274631579	0.5343146133700633	12.0	30.0	2.214354976	0.496364585	1.7179903909999998	4.46114618753	1.8576056826700003	0.4299446183400108	0.005053342516672681	0.07580013775009023	0.06793206793206794	0.06638161557946406	0.4856353498143606
VNG0055H	cosine	24.0	0.0	4.0	1.0667669454210529	0.4325046629467825	18.0	30.0	2.358806439	0.311652651	2.047153788	7.56870327087	1.55748308012	0.20964098277006915	0.10488756625517676	1.5733134938276514	0.6823176823176823	0.6823176823176823	0.8808835059507464
VNG0057H	cosine	24.0	8.0	16.0	1.4279831580000002	0.5749313364406213	24.0	15.0	3.09278754	0.5467986260000001	2.545988914	5.65617284488	1.56532033243	0.3344013698200084	0.022719532036289385	0.3407929805443408	0.2517482517482518	0.2347554949537131	0.6461160411570085
VNG0058H	cosine	24.0	0.0	8.0	1.0383573908947368	0.495880808041924	18.0	9.0	1.99002667	0.150417415	1.839609255	13.2300283847	2.30220330998	0.3869664642832589	0.010305386047146693	0.15458079070720038	0.13286713286713286	0.12185947517003905	0.5439453669947877
VNG0060G	cosine	24.0	0.0	20.0	0.8446898431052632	0.17332065742032207	0.0	33.0	1.409167667	0.517168848	0.8919988190000001	2.72477291014	1.2364640164299998	0.31552650164634954	0.029536639812945343	0.4430495971941802	0.30569430569430567	0.2894013133652347	0.6796116947911579
VNG0061C	cosine	24.0	0.0	16.0	0.961797235	0.4992462231489322	0.0	33.0	2.596335316	0.317478278	2.278857038	8.177993569689999	1.8333706719599998	0.4107797851622287	0.006995323587394649	0.10492985381091974	0.09290709290709291	0.08767531757879668	0.5070379811785832
VNG0062G	cosine	24.0	12.0	4.0	2.1014998284210518	0.7323829244752313	36.0	9.0	4.15700103	1.2518022629999999	2.905198767	3.3208128415099996	1.43658853477	0.2508010273650063	0.06675213357961868	1.0012820036942802	0.5324675324675324	0.5267586764375446	0.8151004664410748
VNG0063G	cosine	24.0	0.0	16.0	0.6454384146842106	0.3578931623309796	0.0	42.0	1.9802046309999999	0.238269321	1.74193531	8.31078303614	1.65782820134	0.5893796917545021	0.00021095687166436768	0.0031643530749655147	0.001998001998001998	0.001998001998001998	0.13320013320013321
VNG0064G	cosine	24.0	16.0	4.0	1.0513964325263156	0.4034892593328879	24.0	36.0	2.196287224	0.479610424	1.7166768000000001	4.57931503174	1.8546827792200002	0.19412100558278306	0.12275279778700998	1.8412919668051495	0.7492507492507493	0.7492507492507493	0.9072662957627641
VNG0065G	cosine	24.0	0.0	16.0	0.9394860491052632	0.2250885948341274	3.0	30.0	1.4634142509999999	0.608997441	0.85441681	2.4029891629700004	1.5225009772799998	0.31552650164634954	0.029536639812945343	0.4430495971941802	0.30569430569430567	0.2894013133652347	0.6796116947911579
VNG0066H	cosine	24.0	12.0	0.0	1.2802255462631578	0.47931738212739	33.0	0.0	2.333920487	0.629138998	1.7047814890000001	3.70970563646	1.97575292177	0.5298463895570775	0.0007626583909418549	0.011439875864127824	0.005994005994005994	0.005994005994005994	0.1798201798201798
VNG0067H	cosine	24.0	16.0	20.0	0.6674504767368421	0.10465365223415836	54.0	21.0	0.8903939790000001	0.505451426	0.38494255299999997	1.7615816935099997	1.23761342825	0.2136733709387287	0.10057044211043407	1.508556631656511	0.6743256743256744	0.6743256743256744	0.8786002271344292
VNG0068H	cosine	24.0	8.0	20.0	0.834266508263158	0.17177366474220773	30.0	45.0	1.109007181	0.46673920700000004	0.642267974	2.3760746137599997	1.4164673484099999	0.4252717079049975	0.005476388770406823	0.08214583155610235	0.07392607392607392	0.07111564161243669	0.4856353498143606
VNG0069H	cosine	24.0	20.0	0.0	1.201938564526316	0.2613263900621995	21.0	9.0	1.640036131	0.755425125	0.884611006	2.1710108344599996	1.47447998961	0.3512464829648042	0.01780541106217061	0.26708116593255915	0.2137862137862138	0.19242485133208198	0.6104828514813928
VNG0070H	cosine	24.0	20.0	0.0	1.0353100141052634	0.2275445329725159	33.0	9.0	1.642026618	0.6804713490000001	0.9615552690000001	2.41307238051	1.36620245928	0.2798065203278949	0.047070054283433665	0.7060508142515051	0.42857142857142855	0.41244324508200203	0.7403618460709086
VNG0072H	cosine	24.0	0.0	20.0	1.0578402502105264	0.2139150022519838	6.0	3.0	1.40970554	0.644812951	0.764892589	2.18622398606	1.47674954477	0.1726465763725309	0.15083382932414424	2.262507439862164	0.8191808191808192	0.8191808191808192	0.9304467420889571
VNG0073C	cosine	24.0	12.0	16.0	1.3036760102105265	0.5522871454734084	9.0	42.0	2.7092881060000003	0.659121695	2.0501664109999997	4.1104520251	2.0293038618	0.4111032083956733	0.006957730188205218	0.10436595282307827	0.08691308691308691	0.08691308691308691	0.5070379811785832
VNG0075H	cosine	24.0	0.0	8.0	1.2382491422631579	0.4381001361926878	54.0	0.0	2.297669883	0.6173599	1.6803099830000001	3.72176729166	1.6269385887099999	0.33933982252531936	0.02117260161934796	0.3175890242902194	0.23976023976023977	0.22171768060311628	0.6325177647125059
VNG0076H	cosine	24.0	12.0	16.0	1.1086225441578947	0.5272015628402347	9.0	27.0	2.30282863	0.547778444	1.7550501859999998	4.2039416761	2.34490346515	0.350646854219839	0.017963342840009555	0.2694501426001433	0.2177822177822178	0.19382830534534223	0.6104828514813928
VNG0077H	cosine	24.0	0.0	8.0	0.6897576239473684	0.3199035597696751	0.0	42.0	1.7023331640000001	0.353215999	1.349117165	4.81952450857	1.6580949062900001	0.5060330686781078	0.0012335026284530592	0.018502539426795892	0.015984015984015984	0.015984015984015984	0.3196803196803197
VNG0079H	cosine	24.0	12.0	20.0	1.1570111441052633	0.7047952467941645	24.0	21.0	3.4478156760000003	0.353674844	3.094140832	9.74854653785	2.00884843088	0.3484756453920084	0.018545232632268826	0.2781784894840324	0.21978021978021978	0.1989733633503651	0.6258664115869937
VNG0080H	cosine	24.0	12.0	16.0	1.1050436770000005	0.15448643870577922	54.0	39.0	1.390333378	0.881451395	0.508881983	1.57732279498	1.3325129687700001	0.1934603333626698	0.12355801081434098	1.8533701622151144	0.7632367632367633	0.7562117266487338	0.9106413165865335
VNG0081G	cosine	24.0	12.0	16.0	1.3231638340526315	0.5386363746767568	24.0	15.0	2.685331759	0.441789772	2.243541987	6.07830223602	1.49746951746	0.3385555833846721	0.02141213804669496	0.3211820707004244	0.24375624375624375	0.22375315926704897	0.6325177647125059
VNG0084G	cosine	24.0	0.0	20.0	0.7008450333684211	0.2808239750856485	0.0	42.0	1.196258487	0.15037032	1.045888167	7.95541624837	2.06939239481	0.4822197477991379	0.0019577190256801725	0.029365785385202587	0.028971028971028972	0.028971028971028972	0.3906206153397164
VNG0085G	cosine	24.0	4.0	16.0	1.015902792	0.34199355828558714	3.0	42.0	1.772168605	0.386808045	1.38536056	4.581519510540001	1.60781079162	0.31177009987537885	0.03107845525103895	0.4661768287655842	0.31868131868131866	0.3011755696627159	0.6923576314085423
VNG0086G	cosine	24.0	16.0	20.0	0.6768586992105263	0.1607415764156945	24.0	30.0	0.9308011409999999	0.40742594600000004	0.523375195	2.28458975217	1.55402654627	0.2255441137686581	0.08861629900549832	1.3292444850824752	0.6343656343656343	0.630433486310213	0.8636075154934425
VNG0089G	cosine	24.0	8.0	20.0	1.1588733247894736	0.4917460737944011	9.0	24.0	2.95578727	0.732875512	2.222911758	4.0331368992400005	1.4683104459399998	0.4971486162833069	0.001468730461050137	0.02203095691575205	0.01898101898101898	0.01898101898101898	0.3196803196803197
VNG0090G	cosine	24.0	20.0	0.0	0.7961280035789474	0.15145803438358896	21.0	0.0	1.0392061320000001	0.46495998899999996	0.574246143	2.23504421151	1.26080375479	0.11311327417510646	0.24929693817354806	3.7394540726032206	0.962037962037962	0.9606124831766905	0.9798002378342784
VNG0091C	cosine	24.0	0.0	20.0	0.5663248284210528	0.20339232282552847	3.0	15.0	1.034379948	0.29060274	0.743777208	3.5594294396499997	1.6870073260499998	0.3869664642832589	0.010305386047146693	0.15458079070720038	0.13286713286713286	0.12185947517003905	0.5439453669947877
VNG0094C	cosine	24.0	4.0	20.0	0.8628410022105264	0.19873188557341712	3.0	33.0	1.5259969469999999	0.580090156	0.945906791	2.63062031172	1.20179766352	0.3941244658801959	0.009190251139257484	0.13785376708886227	0.11788211788211789	0.11059713993895416	0.5352101120481924
VNG0095G	cosine	24.0	8.0	0.0	1.2174651050526315	0.4584754029525641	33.0	24.0	2.219580664	0.531873129	1.687707535	4.1731393127	1.7761627733400003	0.37505980384377396	0.01242239525781186	0.1863359288671779	0.15684315684315683	0.1426302793206933	0.5665675204250552
VNG0096C	cosine	24.0	4.0	20.0	0.8294716686842106	0.3932065724958264	3.0	45.0	2.2112256919999997	0.434978084	1.776247608	5.08353356948	1.38668411996	0.3235350093046384	0.026460884801153627	0.3969132720173044	0.2857142857142857	0.2652874035417826	0.6725257528640545
VNG0097G	cosine	24.0	8.0	0.0	0.961500537	0.2463779843420829	3.0	24.0	1.3867072480000002	0.487587864	0.899119384	2.8440151004299996	1.45763469908	0.5417530499965625	0.0005954404847558017	0.008931607271337025	0.003996003996003996	0.003996003996003996	0.1522287236572951
VNG0098G	cosine	24.0	0.0	12.0	0.5480324429473684	0.19585113467397894	0.0	12.0	1.061304083	0.309473202	0.751830881	3.42938928522	1.5471501026299999	0.3988731247227438	0.008510091371827599	0.127651370577414	0.11588411588411589	0.10360723286779441	0.518036164338972
VNG0099G	cosine	24.0	4.0	0.0	2.014271361157894	0.5525500349956842	15.0	24.0	3.249354571	1.054702445	2.194652126	3.0808258636400003	1.5540529231	0.11380510493232325	0.2479854997770001	3.7197824966550024	0.9590409590409591	0.9590409590409591	0.9798002378342784
VNG0101G	cosine	24.0	20.0	16.0	0.8721075978421053	0.9160188252227588	0.0	39.0	4.352291215	0.13251141800000002	4.219779797	32.8446505266	4.79889045621	0.3561222848978812	0.01656463513328258	0.2484695269992387	0.2037962037962038	0.18129167686120945	0.6104828514813928
VNG0102C	cosine	24.0	4.0	0.0	1.7823057913684213	1.1033933442262314	6.0	24.0	5.086013239	0.6941178840000001	4.391895355	7.327304707510001	1.52136088153	0.3414153147969698	0.020549580779849117	0.3082437116977368	0.23476523476523475	0.21639434533049062	0.6325177647125059
VNG0104G	cosine	24.0	4.0	0.0	2.2167217584210532	1.7014070737047746	6.0	0.0	7.744241355	0.819711923	6.924529432000001	9.44751581343	1.7681487302	0.23359995222950564	0.08112873064718179	1.216930959707727	0.5954045954045954	0.5954045954045954	0.8461322156896547
VNG0105H	cosine	24.0	4.0	0.0	1.1877584794736842	0.31727748757631924	30.0	0.0	1.681226759	0.511041921	1.170184838	3.2898020493299995	1.59670174451	0.2815178911483786	0.046072482583140784	0.6910872387471118	0.4225774225774226	0.4060303160607085	0.7403618460709086
VNG0106G	cosine	24.0	16.0	12.0	0.7598540454736842	0.16296078118532792	0.0	9.0	0.9965043640000001	0.291551178	0.7049531859999999	3.4179397621900005	1.3507867908700002	0.350646854219839	0.017963342840009555	0.2694501426001433	0.2177822177822178	0.19382830534534223	0.6104828514813928
VNG0107G	cosine	24.0	4.0	8.0	0.8151700301052632	0.1733425457006887	0.0	6.0	1.130317535	0.522169285	0.60814825	2.16465726244	1.49317790215	0.3294358300672515	0.02436991267843977	0.3655486901765966	0.25874125874125875	0.2483931382214649	0.6591392283122688
VNG0108G	cosine	24.0	20.0	16.0	1.0239976584210526	0.2319936251727997	12.0	3.0	1.693740275	0.672388283	1.021351992	2.51899135934	1.3002711389700001	0.2136733709387287	0.10057044211043407	1.508556631656511	0.6743256743256744	0.6743256743256744	0.8786002271344292
VNG0110C	cosine	24.0	12.0	16.0	0.9363767322105264	0.2464435104944684	9.0	6.0	1.702782882	0.663292701	1.039490181	2.5671666210599997	1.46123310286	0.3022817708791715	0.035271314747732034	0.5290697212159805	0.35364635364635366	0.33219856060429453	0.7105851563728225
VNG0112H	cosine	24.0	0.0	20.0	0.9183522017368422	0.5555955901438279	9.0	42.0	2.198325658	0.322541227	1.875784431	6.81564238608	3.22524038843	0.31552650164634954	0.029536639812945343	0.4430495971941802	0.30569430569430567	0.2894013133652347	0.6796116947911579
VNG0113H	cosine	24.0	0.0	20.0	0.8894561929473683	0.3643871381946196	27.0	21.0	1.6174858769999998	0.351343891	1.2661419859999998	4.60371140194	1.8089642489099997	0.2798065203278949	0.047070054283433665	0.7060508142515051	0.42857142857142855	0.41244324508200203	0.7403618460709086
VNG0115G	cosine	24.0	16.0	20.0	0.977791740368421	0.1791865419419732	3.0	24.0	1.39502773	0.6328756320000001	0.762152098	2.20426835774	1.30487562213	0.4748297131971749	0.002250843217896736	0.03376264826845104	0.030969030969030968	0.030969030969030968	0.39325753611467895
VNG0116H	cosine	24.0	8.0	16.0	1.5903972913157896	0.4263394581423215	30.0	42.0	2.292870896	0.601880779	1.690990117	3.80951008239	1.42012432241	0.4657733365350117	0.0026639968016201263	0.03995995202430189	0.03896103896103896	0.03831824390002346	0.4198136493856338
VNG0117H	cosine	24.0	20.0	16.0	1.5894465368421054	0.5266324435718163	24.0	3.0	2.613361327	0.8191358809999999	1.794225446	3.1903880511400002	1.5498028243700002	0.2255441137686581	0.08861629900549832	1.3292444850824752	0.6343656343656343	0.630433486310213	0.8636075154934425
VNG0118H	cosine	24.0	12.0	20.0	1.149201027894737	0.6794304532107779	24.0	45.0	3.143613752	0.456974758	2.686638994	6.879184674789999	1.9628148398099998	0.2643608344353168	0.056876476626525674	0.8531471493978852	0.4835164835164835	0.47217897236421025	0.7799239736229212
VNG0119H	cosine	24.0	0.0	4.0	0.8587907039473683	0.2403428782930636	27.0	48.0	1.468617382	0.45456735299999995	1.014050029	3.2308025913200002	1.4511263032100001	0.2216204674997874	0.09244441848195524	1.3866662772293283	0.6403596403596403	0.6403596403596403	0.8663941848797083
VNG0120H	cosine	24.0	16.0	8.0	1.0570515275263157	0.2608366179418014	39.0	33.0	1.8976623519999998	0.646014385	1.251647967	2.93749240893	1.37589297268	0.35828718195000897	0.016037900127127847	0.2405685019069177	0.2007992007992008	0.17650644490527195	0.6104828514813928
VNG0121H	cosine	24.0	20.0	16.0	0.9120609623684208	0.2749323687190903	24.0	0.0	1.611336962	0.479839391	1.131497571	3.3580756232700004	1.68365771111	0.10683668546936437	0.2613613934259653	3.92042090138948	0.9690309690309691	0.9681311053257456	0.9812139581004179
VNG0123G	cosine	24.0	4.0	0.0	2.0672363492105266	0.6607480172015111	6.0	0.0	3.539667693	1.144649679	2.395018014	3.09235896182	1.7659572938099999	0.30547686060781504	0.033810415645462784	0.5071562346819417	0.33266733266733267	0.32155016715800105	0.7066621765186988
VNG0124C	cosine	24.0	4.0	8.0	1.2844280390526317	0.3094694132121903	6.0	42.0	2.040289059	0.865627415	1.174661644	2.3570060555400003	1.41898335645	0.2934973758780968	0.039556362636785435	0.5933454395517815	0.3756243756243756	0.36248932299793696	0.7243538695581834
VNG0125H	cosine	24.0	16.0	20.0	1.2141075209473684	0.3976411060373429	15.0	0.0	2.137377098	0.517521805	1.619855293	4.13002327119	1.72565457945	0.34425154206795183	0.01972337115412904	0.29585056731193554	0.22777222777222778	0.2092686947047722	0.6325177647125059
VNG0127C	cosine	24.0	0.0	12.0	0.483893405736842	0.17667876879389366	0.0	36.0	0.845943908	0.23509075	0.610853158	3.59837172666	2.04420492904	0.3512464829648042	0.01780541106217061	0.26708116593255915	0.2137862137862138	0.19242485133208198	0.6104828514813928
VNG0128C	cosine	24.0	8.0	16.0	1.0547862786842106	0.20518172069871493	0.0	15.0	1.588356069	0.764469524	0.823886545	2.07772320431	1.39079348505	0.2985726516250075	0.03703177278659164	0.5554765917988745	0.36363636363636365	0.3448101416140109	0.7214859109621851
VNG0129G	cosine	24.0	20.0	0.0	0.9740890142105264	0.21378126260508	3.0	0.0	1.516895314	0.601996776	0.914898538	2.51977315241	1.35716377946	0.2321798785699553	0.08241277440731598	1.2361916161097397	0.6073926073926074	0.6032217587687496	0.8461322156896547
VNG0130H	cosine	24.0	20.0	0.0	0.8874557427894738	0.15074153567394466	42.0	24.0	1.171785473	0.619269347	0.552516126	1.8922064828099998	1.2939710231000001	0.2321798785699553	0.08241277440731598	1.2361916161097397	0.6073926073926074	0.6032217587687496	0.8461322156896547
VNG0132C	cosine	24.0	0.0	20.0	0.4269880453157895	0.29678187741424034	0.0	42.0	1.159163552	0.059527792999999996	1.099635759	19.4726445175	2.7687960748400005	0.3869664642832589	0.010305386047146693	0.15458079070720038	0.13286713286713286	0.12185947517003905	0.5439453669947877
VNG0133G	cosine	24.0	4.0	8.0	1.2984731866842103	0.699276166507948	0.0	39.0	3.71805981	0.545833909	3.1722259010000005	6.811705445	2.07972822725	0.5450665552021798	0.0005553382799514008	0.008330074199271011	0.003996003996003996	0.003996003996003996	0.1522287236572951
VNG0134G	cosine	24.0	20.0	12.0	1.8868467801578948	0.4159864711086674	21.0	9.0	2.6752474019999997	1.181200828	1.494046574	2.2648539846799998	1.49887634465	0.3845248500877335	0.010711866543137988	0.16067799814706982	0.14185814185814186	0.12590727541601116	0.560626087195597
VNG0136G	cosine	24.0	0.0	16.0	0.919246438263158	0.22107204663173752	0.0	18.0	1.500801655	0.586949566	0.913852089	2.55695163935	1.4195155277899998	0.2202732181304705	0.09378669384304134	1.4068004076456202	0.6483516483516484	0.6483516483516484	0.8663941848797083
VNG0137G	cosine	24.0	0.0	20.0	0.981224778	0.3734920223261842	24.0	39.0	1.637817331	0.374759237	1.263058094	4.37031877883	1.95487771887	0.4107797851622287	0.006995323587394649	0.10492985381091974	0.09290709290709291	0.08767531757879668	0.5070379811785832
VNG0138H	cosine	24.0	20.0	0.0	3.1559134309473684	1.4511061556545173	30.0	0.0	6.15375394	1.298356184	4.855397756	4.73965004044	2.24824963718	0.1488332554935611	0.18662562587936715	2.7993843881905067	0.8881118881118881	0.8881118881118881	0.9528384193861446
VNG0139H	cosine	24.0	0.0	20.0	0.8224354650526315	0.447969090516028	24.0	36.0	2.232380541	0.313536238	1.9188443030000002	7.120008057889999	2.51585993619	0.44649976648068335	0.003779036834533492	0.056685552518002384	0.04995004995004995	0.04995004995004995	0.42063199957936803
VNG0140H	cosine	24.0	16.0	20.0	1.4606981760526316	0.9539199510236496	24.0	36.0	4.598413433999999	0.486231937	4.112181497	9.45724269445	1.3835898236700002	0.15431965678908185	0.17794566657308747	2.6691849985963123	0.8761238761238761	0.8761238761238761	0.9475877885071216
VNG0141H	cosine	24.0	16.0	12.0	0.7734371188947368	0.3529839016417653	27.0	12.0	1.261873393	0.278404026	0.983469367	4.5325256647000005	2.60781250711	0.1934603333626698	0.12355801081434098	1.8533701622151144	0.7632367632367633	0.7562117266487338	0.9106413165865335
VNG0142C	cosine	24.0	4.0	12.0	1.054844142736842	0.31463763939064315	54.0	6.0	1.661627392	0.682807713	0.9788196790000001	2.4335217080400002	1.7305319521	0.2985726516250075	0.03703177278659164	0.5554765917988745	0.36363636363636365	0.3448101416140109	0.7214859109621851
VNG0143H	cosine	24.0	8.0	4.0	1.009806577578947	0.43674070080211147	48.0	30.0	1.962233846	0.300855496	1.66137835	6.52218048893	2.1732797747799997	0.4132922231752792	0.006707944199757938	0.10061916299636907	0.08391608391608392	0.08391608391608392	0.5070379811785832
VNG0144H	cosine	24.0	16.0	20.0	1.3083935995263156	0.3814368392828254	3.0	54.0	2.1849271519999998	0.814469579	1.3704575730000002	2.68263813448	1.5760223941999998	0.2611563422584462	0.059099681168224616	0.8864952175233691	0.4915084915084915	0.48493143076860223	0.7863752931382738
VNG0146H	cosine	24.0	16.0	12.0	0.4708717388421052	0.19830096806922046	0.0	30.0	1.061304083	0.23839270899999998	0.822911374	4.4519150248	1.75205188594	0.3143730417143384	0.0300031744137528	0.450047616206292	0.3146853146853147	0.2929855894867232	0.6807022408210414
VNG0147C	cosine	24.0	4.0	8.0	1.6963465909473685	0.5214881736906496	0.0	42.0	2.645872849	0.559688481	2.086184368	4.7274027228	1.43980135186	0.4252717079049975	0.005476388770406823	0.08214583155610235	0.07392607392607392	0.07111564161243669	0.4856353498143606
VNG0148H	cosine	24.0	12.0	20.0	1.2106379946315788	0.8431349073827447	51.0	0.0	4.265333132	0.34579652200000005	3.91953661	12.3348063402	1.8645958329499999	0.4085576532182168	0.007258497742146353	0.1088774661321953	0.09290709290709291	0.0904819947606745	0.518036164338972
VNG0149G	cosine	24.0	8.0	16.0	1.4720268351052632	0.7782426457158421	9.0	42.0	3.206047551	0.373003963	2.8330435880000002	8.59521042408	2.23659619276	0.35828718195000897	0.016037900127127847	0.2405685019069177	0.2007992007992008	0.17650644490527195	0.6104828514813928
VNG0150H	cosine	24.0	4.0	12.0	2.647112311473684	1.909446602988181	3.0	42.0	8.806103087	0.322541227	8.48356186	27.3022558043	1.90470836628	0.4299446183400108	0.005053342516672681	0.07580013775009023	0.06793206793206794	0.06638161557946406	0.4856353498143606
VNG0151C	cosine	24.0	4.0	12.0	3.5557660625263168	2.025427575086892	6.0	42.0	8.147361357000001	0.583927278	7.563434078999999	13.952698673199999	2.22465878024	0.3821729940800096	0.011116533677796376	0.16674800516694566	0.14885114885114886	0.1299079959758265	0.5665675204250552
VNG0152G	cosine	24.0	4.0	12.0	2.438239025789473	1.5954343701260831	3.0	39.0	7.015484622000001	0.427947529	6.587537093	16.3933289635	2.19758188769	0.4060588062100102	0.007564838487263509	0.11347257730895265	0.0979020979020979	0.09372781208066502	0.518036164338972
VNG0153C	cosine	24.0	12.0	0.0	1.67543204	0.7732789195705229	15.0	9.0	3.375475174	0.5179806	2.857494574	6.51660539796	2.13906652366	0.44649976648068335	0.003779036834533492	0.056685552518002384	0.04995004995004995	0.04995004995004995	0.42063199957936803
VNG0154G	cosine	24.0	4.0	20.0	1.2560179335789474	0.4449223222519287	6.0	45.0	2.445677555	0.497302339	1.9483752159999999	4.91788870311	1.27070763495	0.2882402810168597	0.04231720958075032	0.6347581437112548	0.3996003996003996	0.3812953403386793	0.7297518475381423
VNG0156C	cosine	24.0	8.0	0.0	1.4065191922105265	0.4286353160427908	33.0	12.0	2.172308964	0.701375628	1.4709333359999999	3.0972119322099996	1.5921572767299998	0.2321798785699553	0.08241277440731598	1.2361916161097397	0.6073926073926074	0.6032217587687496	0.8461322156896547
VNG0157G	cosine	24.0	20.0	16.0	1.2409558808421053	0.6049567992305155	24.0	42.0	2.72946193	0.533216564	2.196245366	5.11886185516	1.97298534243	0.2730270850883756	0.051193139505149705	0.7678970925772456	0.44755244755244755	0.4382739529632539	0.7622155703708764
VNG0158G	cosine	24.0	20.0	16.0	1.0435341004736842	0.16225734685209284	21.0	3.0	1.43687218	0.766968179	0.669904001	1.87344432187	1.19817052606	0.2136733709387287	0.10057044211043407	1.508556631656511	0.6743256743256744	0.6743256743256744	0.8786002271344292
VNG0159G	cosine	24.0	12.0	8.0	0.8841213996315789	0.32805777722505075	24.0	0.0	1.806092628	0.5374586179999999	1.26863401	3.36043104997	1.7881758748400003	0.14509525002200233	0.19268702330404008	2.890305349560601	0.8991008991008991	0.8991008991008991	0.959040959040959
VNG0160G	cosine	24.0	8.0	12.0	0.9613352983157896	0.3304652591624269	24.0	27.0	1.576694595	0.45785876600000003	1.118835829	3.44362653308	1.7992605028400002	0.29019050004400465	0.04127536542457076	0.6191304813685614	0.3946053946053946	0.37426194557643383	0.7273106634683735
VNG0161G	cosine	24.0	4.0	8.0	1.2197862463684208	0.5552183294624631	48.0	24.0	2.4545279680000003	0.612576297	1.841951671	4.006893476	2.13614666225	0.1617230438511962	0.16664372921816914	2.4996559382725376	0.8491508491508492	0.8491508491508492	0.9351961906706433
