ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	AVG_REPS_PERIODICITY	REPS_SCATTER	TP_0_REP_1	TP_3_REP_1	TP_6_REP_1	TP_9_REP_1	TP_12_REP_1	TP_15_REP_1	TP_18_REP_1	TP_21_REP_1	TP_24_REP_1	TP_27_REP_1	TP_30_REP_1	TP_33_REP_1	TP_36_REP_1	TP_39_REP_1	TP_42_REP_1	TP_45_REP_1	TP_48_REP_1	TP_51_REP_1	TP_54_REP_1
VNG2064H	0.2721	0.693248407643312	26.5565874554455	10.3052976414894	0.375892997163343	0.0215360850516679	0	1.226787	1.104736	1.560287	1.663698	1.157273	1.438427	1.176648	0.966301	0.660992	0.800455	1.116855	1.090794	1.235306	0.760599	1.306755	1.006212	0.944440	1.149980	0.709667
VNG2065G	0.181	0.591825613079019	25.2686562484602	23.189656678497	0.264268166268765	0.0498426334742107	0	1.074761	0.516780	0.518398	0.680471	0.521552	0.455455	0.556043	0.529397	0.736868	0.532874	0.318316	0.326723	0.553879	0.230363	0.245595	0.434978	0.603587	0.541314	0.465666
VNG2067H	0.442	0.813689839572192	23.7055319685855	23.164986477894	0.199943456846206	0.00696526833734823	0	1.137461	0.680481	0.492748	0.824156	0.696446	0.627139	0.648977	0.751597	0.605956	0.582856	0.485974	0.689113	0.605510	0.666067	0.687667	0.759035	0.863550	0.695872	0.687035
VNG2068C	0.9153	1	23.1826457684853	1.03729849891009	0.191728310017312	0.000387524239260439	0	0.789305	0.790256	0.824431	0.729565	0.644455	0.890249	0.600716	0.658491	0.900946	0.611684	0.492877	0.660072	0.813113	0.881451	1.057139	0.605787	0.813510	0.628370	0.788496
VNG2071G	0.7761	0.985469904963041	23.7697395027252	8.61507908745598	0.335887977730985	0.00118454487297567	0	0.755253	0.480982	1.117848	1.251802	0.701376	0.812495	0.933178	0.819065	1.138061	0.811573	0.731547	1.155246	0.853086	0.686003	0.771533	0.526146	0.585838	1.205432	0.543166
VNG2072G	0.0467	0.493953488372093	26.038648855888	24.6320305582464	0.426666243890008	0.439835403171734	0	1.628891	1.679278	1.359524	0.696458	1.149139	1.312796	1.080761	1.399365	1.248190	1.153663	1.190036	0.655353	0.864864	0.641959	0.667154	0.924616	0.937419	1.030309	1.292556
VNG2073C	0.1905	0.603108808290155	25.9697238059466	6.56801828348647	0.250511033045415	0.0451383644350513	0	0.598216	1.040586	1.117848	0.768697	0.604817	0.850484	0.734390	0.515578	0.657410	0.687772	1.055593	0.724612	0.802040	0.783365	1.050756	0.631952	0.665070	0.658670	0.687035
VNG2074H	0.8852	1	23.6711445981292	16.660848775637	0.273300728957348	0.000524528299008935	0	0.363671	0.962728	0.663293	0.378590	0.604817	0.960698	0.793391	0.756584	1.066226	0.611684	0.910295	0.965524	0.704085	0.894546	0.800086	0.597308	0.621874	0.524583	0.745019
VNG2075C	0.7604	0.982746365105008	24.0579175704092	11.7565733849862	0.453055407096278	0.00130093592616421	0	1.166489	1.353919	1.515694	1.857707	1.545346	1.384682	1.542087	1.545281	1.646740	1.219102	1.063063	1.232317	0.951989	0.830962	0.824685	0.645455	0.987684	1.196008	0.927206
VNG2076G	0.1212	0.519317406143345	25.6581462471861	23.5577988958079	1.34431927758173	0.105729401907872	0	4.813877	2.045777	1.537829	1.215989	2.444171	1.460505	1.542087	1.545281	1.399053	1.697487	1.429510	0.596982	0.635277	0.330610	0.370752	1.296804	1.208129	1.345443	1.969833
VNG2078G	0.0118	0.420869565217391	21.2275283661427	10.7319568036451	0.404293271683888	0.872629592917786	0	0.678546	0.713840	0.818476	1.890344	1.277380	1.153370	0.884041	0.703506	0.988129	1.342678	1.577841	1.241192	1.161388	1.312541	1.076523	1.049672	1.208129	1.132068	1.064135
VNG2079G	0.5774	0.898094620868438	26.6374180958967	21.5249864066797	0.356636940406705	0.00354448572884199	0	0.682834	0.572101	0.435616	0.819385	0.567617	0.719283	1.008150	0.543587	1.254990	1.084234	0.836433	0.664826	0.671093	0.806813	0.914122	0.668605	0.777892	0.770626	1.447815
VNG2080C	0.5378	0.872108108108108	21.8732409311809	12.7533289155081	0.379338224731737	0.00424395606945523	0	1.519831	0.652574	1.125981	1.288670	1.370729	1.189046	0.969940	1.039206	1.317885	1.428658	1.173370	1.726614	0.951989	1.237360	0.757641	0.911675	0.980341	1.549612	1.126235
VNG2081H	0.0422	0.493953488372093	25.1263201477887	12.727218022239	0.832769125203908	0.492829732900906	0	0.428397	2.264776	1.472374	1.223069	1.109320	2.605420	1.627801	1.226015	0.867323	0.998117	1.729325	2.317232	2.137810	1.911706	2.365744	0.944373	0.930451	1.105723	1.324359
VNG2082G	0.5464	0.87686170212766	23.031044246652	12.8936654410095	0.394452207982759	0.0041099661629563	0	1.314819	0.582461	1.159109	1.825634	1.041090	1.322832	1.460886	0.852214	0.862623	0.984444	1.276985	1.146985	0.824339	1.091591	0.776220	0.992129	0.916668	1.105723	1.282125
VNG2084G	0.2631	0.681765339074274	25.8791283079743	19.7894386201122	0.436273419449215	0.0230323975273943	0	1.472703	0.906824	0.830429	0.595418	1.370729	1.110275	1.097595	1.390142	0.951252	1.145734	0.949637	0.892241	0.919909	0.818799	0.776220	1.707031	1.292048	1.022254	1.648219
VNG2085G	0.5288	0.867477785372522	21.34439614841	15.0233298403983	0.440796861334272	0.00443252732633655	0	1.681018	0.945604	0.912495	0.947367	1.646623	1.405935	1.089146	0.841018	0.449425	0.875536	1.379984	1.180385	1.296034	0.935008	1.229960	1.421227	0.903090	1.410321	1.201655
VNG2086G	0.1171	0.519317406143345	22.1866546672159	16.8870194962224	0.426779463958647	0.112306361892825	0	1.242343	1.230336	0.880013	0.782201	1.173713	1.624834	1.416420	1.586699	0.982775	1.185931	1.533956	1.352808	1.928891	1.166484	1.758252	1.659582	1.351208	1.263558	1.608638
VNG2087G	0.6186	0.91893761581223	25.1368503997368	17.7819720956801	1.40433544042632	0.00287148472778653	0	1.137461	0.498560	1.739519	1.194995	2.137624	2.254416	2.322631	2.588243	3.680107	2.059065	2.309097	3.317355	2.698993	3.323381	1.422391	1.924302	1.741412	4.874183	1.969833
VNG2088G	0.6747	0.955891381345927	26.1775758739276	21.1307751841453	0.552406676757082	0.00214875843285333	0	1.130318	0.504561	0.966978	0.725342	1.117171	1.060682	1.055994	0.835475	2.068866	1.185931	0.514178	0.812771	0.978457	0.717033	0.523616	0.886333	0.727368	0.444867	1.495508
VNG2089H	0.5098	0.855608391608392	23.7501937336593	13.1273669090024	0.307907390685701	0.00486879630697437	0	0.830106	1.040586	0.766781	0.466586	0.866654	1.198137	0.763321	0.857868	0.437380	0.731814	1.190036	0.972478	1.106969	1.036681	1.252512	0.971373	0.727368	0.945086	0.848143
VNG2091H	0.21	0.626086956521739	24.2441950161539	16.1688299087665	0.46289274340136	0.0370608100707661	0	0.977847	0.980161	0.919134	0.729565	1.390203	1.528792	1.653154	1.999891	1.422045	1.685820	1.646033	1.841804	1.716687	1.382063	1.267776	1.243112	1.199148	1.123217	1.241238
VNG2093G	0.0759	0.499039665970772	28	7.20129221337635	0.216301956921332	0.240203346523999	0	0.347982	0.495586	0.417075	0.296673	0.313870	0.155625	0.132093	0.154751	0.135995	0.159396	0.313858	0.324387	0.345121	0.406421	0.730603	0.263729	0.139826	0.131787	0.178999
VNG2094G	0.0044	0.414545454545455	27.2060843914585	7.71044097886125	0.241852702812482	0.972329992596375	0	0.361387	0.874852	0.599279	0.512001	0.449750	0.320847	0.331323	0.356021	0.432653	0.401628	0.440288	0.609973	0.639648	0.722339	0.659122	0.291077	0.279873	0.254805	0.347853
VNG2096G	0.7431	0.978692810457516	23.6573551479406	13.3640633078086	1.08093874533358	0.00145047412440616	0	1.034893	0.397184	1.237254	3.417458	1.165464	1.283141	1.394697	0.649840	3.143614	1.380233	0.510565	1.392201	1.062358	1.601659	0.989005	0.576627	0.973054	0.853409	0.912302
VNG2097C	0.2245	0.639904988123515	22.820921208705	17.7184029402621	0.336848620392272	0.0321760537064148	0	0.682834	1.572331	1.101758	0.819385	0.891453	1.343135	1.472219	1.327263	1.015341	0.900025	1.124759	1.314530	1.069666	1.075612	1.143738	0.831861	0.819603	0.901610	1.153946
VNG2098H	0.6737	0.955744680851064	26.4175779208098	4.97222300995769	0.39830350092501	0.00216221323440125	0	0.929785	1.772169	1.047245	0.430165	0.923452	1.068791	0.717560	0.875056	0.583342	0.887696	1.439626	0.918223	1.077025	0.928139	1.063562	1.095009	0.958640	0.873743	0.997347
VNG2099C	0.6485	0.944417475728155	24.4683241652721	3.64973764838124	0.287517258132685	0.00246090630260455	0	0.824892	1.481028	1.039680	0.458531	0.701376	1.044649	0.831043	0.985661	0.753058	0.893839	1.173370	0.818625	1.033621	0.928139	0.971197	0.911675	0.937419	0.853409	1.172798
VNG2100G	0.8631	1	24.4250805663518	13.1977274638669	0.643872814792788	0.000644338437003652	0	1.151884	1.072182	1.339955	1.957348	0.949876	0.960698	1.602836	2.237826	1.806093	1.153663	0.929758	1.082995	0.635277	1.856148	0.591044	0.522451	1.341163	1.410321	1.211431
VNG2101H	0.5983	0.907239418825016	26.9918372528765	21.9690196818924	0.513893865857424	0.00319116340808354	0	0.774527	1.290649	0.873656	0.980947	0.774168	1.427514	1.097595	1.155181	2.035417	1.145734	1.048175	0.751082	1.019545	0.537844	0.713116	0.541189	1.002534	1.421434	1.459594
VNG2102G	0.5014	0.852542372881356	25.1474350458654	9.46747979373035	0.651021058437808	0.00510472615756032	0	1.144650	1.973649	1.981977	0.925621	1.909505	2.220337	1.705052	1.209908	0.769604	1.122273	2.309097	1.950630	1.693310	1.132584	1.726593	2.094119	1.545441	1.214931	1.621725
VNG2104G	0.2328	0.651188811188811	23.9313037426578	14.0974682423565	0.467497206263286	0.0298532214922976	0	0.223889	0.501551	0.399323	0.270358	0.353853	0.747201	0.556043	0.569339	0.466848	0.477202	0.860363	0.965524	1.201890	1.091591	1.586227	0.614386	0.660126	0.571887	0.687035
VNG2105H	0.0955	0.499039665970772	21.017321955545	11.3830022316871	0.442523799704882	0.164154998304405	0	1.454263	1.034380	1.176037	1.901350	1.856385	1.740111	1.140834	1.102929	0.713233	1.062032	1.313518	1.607055	1.005661	0.984533	1.044411	1.613451	1.226294	1.599035	1.379114
VNG2106G	0.0274	0.48	25.3093447663304	1.35814292117286	0.339137399582897	0.642660417662443	0	1.173861	1.337816	0.886415	0.359317	0.540273	0.631933	0.591503	0.600268	0.632876	0.611684	0.813169	0.448026	0.499750	0.380327	0.495838	0.441153	0.640715	0.554211	0.565622
VNG2108G	0.7888	0.992041884816754	23.7291894222609	8.35203187138761	0.583815961836753	0.00108984978784395	0	1.009140	0.280740	0.932557	1.208951	0.630962	0.968043	0.925995	0.569339	1.585285	0.900025	0.653493	2.080764	1.005661	0.495944	0.504929	0.500819	0.951514	0.820566	0.981315
VNG2109H	0.0344	0.493953488372093	25.8732025466105	8.17221685333779	1.94204092035598	0.575097893425152	0	0.637116	5.391918	6.052526	4.984035	2.444171	4.577596	2.997301	3.135352	1.719898	2.030859	3.475934	3.720960	3.478299	2.846660	3.771413	2.094119	2.472911	1.961037	2.658440
VNG2110C	0.6587	0.94964649490713	21.2600499686863	11.7069710668335	0.291659635836375	0.00234555919234709	0	1.068011	0.656490	0.789341	1.057842	1.268402	0.946176	0.763321	1.032357	0.589715	1.244588	0.866451	1.295798	0.945485	1.006553	0.870886	1.020495	1.172603	1.356045	0.788496
VNG2112C	0.2911	0.714846625766871	22.0659423376393	12.5737064445868	0.757126841197649	0.0188736142973827	0	0.900953	0.371888	0.761242	2.185601	1.233117	2.254416	1.271180	1.005409	1.559654	1.541255	0.790553	1.936683	1.243804	0.549873	0.583927	0.560599	1.235478	1.501716	0.861999
VNG2113C	0.3403	0.761579892280072	24.7797981247031	10.9045466092816	0.373386575893584	0.0132159644572784	0	0.918143	0.538880	1.017314	1.064001	0.681864	1.005617	0.831043	0.736835	0.653848	0.707009	0.872583	1.052351	0.699274	1.788966	1.031837	0.880109	0.909854	0.695872	0.788496
VNG2115H	0.0819	0.499039665970772	23.8704632748076	6.91039051521403	0.541415698252951	0.21412356921154	0	0.470856	1.337816	1.117848	1.569866	0.528961	0.559436	0.363517	0.360761	0.414249	0.294471	0.252228	0.304099	0.210667	0.279041	0.191591	0.275120	0.425043	0.441389	0.584254
VNG2116C	0.1053	0.510905432595573	24.3095654275976	7.80762549772523	0.401448640621567	0.13532957370164	0	1.529437	0.478113	0.475208	0.527081	0.721445	0.502857	0.333894	0.331045	0.335146	0.342717	0.475801	0.767427	0.888910	0.537844	0.717448	0.444273	0.337268	0.455467	0.517391
VNG2117C	0.2431	0.665267958950969	26.0314084856816	23.6680285128403	0.542744822651276	0.0273546430786144	0	1.930927	1.158892	1.101758	1.365695	1.295527	1.028857	1.132052	1.125027	1.131895	1.169686	0.923225	0.580090	0.557689	0.477994	0.495838	1.150384	1.226294	1.205432	1.861219
VNG2118G	0.1095	0.517795275590551	24.8287838670957	0.986904346394291	0.765583525824882	0.126311794692504	0	3.077758	1.481028	1.093800	0.819385	1.063353	1.101852	0.837490	0.802977	0.668214	0.811573	0.936338	0.588476	0.531557	0.499615	0.529997	1.095009	0.727368	0.860134	1.038581
VNG2119C	0.8797	1	22.7022541296573	15.8571353846471	0.66256894746331	0.000553599669386604	0	1.250194	0.439702	0.708011	1.389688	1.313932	1.068791	1.405517	0.565587	1.429793	1.732973	0.356336	1.584156	0.769718	1.828977	0.566509	0.385865	0.685220	0.782818	1.135397
VNG2120G	0.5487	0.87686170212766	27.0888735381716	7.1847812926803	0.243847373558395	0.00406184261702105	0	0.417737	0.709582	0.561428	0.314406	0.428084	0.676767	0.440988	0.476248	0.383907	0.504270	0.779481	0.709179	0.775013	0.696194	0.892242	0.434978	0.301555	0.459056	0.447178
VNG2121C	0.9314	1	24.6344486341995	19.1779295887066	0.183174277626283	0.000318513118226709	0	1.028394	0.804566	0.639681	0.712819	0.757959	0.870139	0.740087	0.671684	0.622643	0.768009	0.579665	0.520893	0.546336	0.596329	0.735041	0.588948	0.631224	0.604188	0.861999
VNG2122G	0.2258	0.640377804014168	27.680575372424	7.60359803586655	0.589522486261245	0.0317955871933138	0	1.074761	2.070401	1.689802	0.795943	1.086093	1.471670	1.031795	0.680626	0.477105	0.637526	1.351097	1.305130	1.313927	1.014002	1.790491	1.158520	0.783719	0.758623	0.834510
VNG2123G	0.4407	0.813689839572192	26.016260795525	22.6024640893869	0.750455170990774	0.00702721268734938	0	1.713092	1.267693	1.653450	1.634974	1.048459	1.353404	2.251935	2.622700	2.945187	2.283479	2.213435	2.141355	1.407167	1.341897	1.260121	1.514292	1.702864	1.377500	1.108131
VNG2124C	0.6977	0.968462427745665	25.5979666750461	3.3812973577311	0.402837099274366	0.00188636829534051	0	1.813031	1.186958	1.282923	1.039579	1.481312	0.612972	0.955065	1.074139	0.736868	0.944540	0.813169	0.789774	0.728638	0.727685	0.704530	0.985162	0.863550	1.006332	1.126235
VNG2125G	0.4314	0.813689839572192	22.800608452902	22.0420475016176	0.141144334725517	0.00735795789635952	0	0.407341	0.222321	0.133638	0.228468	0.187559	0.173135	0.210012	0.188706	0.215823	0.126079	0.198457	0.269176	0.374715	0.330610	0.514188	0.372505	0.185665	0.204533	0.295814
VNG2126C	0.9439	1	26.7306773539528	6.47963481651054	0.247613179617942	0.000265837742640044	0	0.459138	0.310793	0.242154	0.466586	0.233398	0.171822	0.252807	0.207010	0.258207	0.196034	0.336790	0.417003	0.569278	0.510789	0.870886	0.518782	0.230519	0.246930	0.326020
VNG2128C	0.052	0.493953488372093	25.401115506678	0.506619821426531	0.676770271947903	0.377963195409564	0	2.612744	1.158892	1.054864	0.627355	0.983972	0.499041	0.695720	0.797684	1.009840	0.857607	0.514178	0.291284	0.503188	0.440757	0.305430	0.918122	0.863550	0.820566	1.090319
VNG2129H	0.7096	0.970666666666667	23.2867717267309	15.8703982509469	0.398345067830534	0.00176889494038719	0	1.734813	1.131491	0.946176	0.759823	1.313932	1.216526	0.890899	0.776862	0.543559	0.893839	1.341603	1.067563	0.919909	0.727685	1.136832	1.324514	0.973054	1.046610	1.436132
VNG2130G	0.5855	0.898618925831202	24.6477140832505	13.2853110812172	0.558925650352929	0.00340333550793564	0	0.645195	1.145110	1.134173	1.794114	0.897763	1.637255	1.745042	1.695166	1.568151	1.489014	2.005352	1.485080	1.915712	2.027860	1.913841	0.797419	1.163886	1.334924	1.436132
VNG2131G	0.1924	0.603108808290155	26.4862412845414	5.79837519109487	0.423781682240235	0.0441772725255888	0	1.628891	1.782802	1.292257	1.373646	1.055880	1.189046	0.925995	0.685142	0.586520	0.726784	1.132719	1.037356	1.040731	0.849548	1.150687	1.042301	0.930451	0.894561	0.997347
VNG2132G	0.8592	1	23.1919495945936	19.1718223153805	0.135511274959489	0.000671300989615797	0	0.501474	0.618369	0.379565	0.561837	0.377044	0.506701	0.551763	0.393145	0.555502	0.451587	0.390547	0.429146	0.418158	0.711765	0.542994	0.347156	0.590226	0.427746	0.509075
VNG2133H	0.8339	1	25.1406448048405	2.29947879974596	0.322359727295724	0.000799362920477901	0	1.203819	1.124742	0.886415	0.664852	0.923452	0.968043	0.643982	0.746644	0.474520	0.707009	1.286022	0.848530	0.780345	0.558042	1.116363	1.126317	0.944440	1.054857	1.251336
VNG2135G	0.8698	1	24.0979666877372	1.97254989166951	0.3286988117412	0.000607071083597306	0	1.374100	1.581765	1.201893	1.273794	1.224450	1.216526	1.055994	1.258876	0.717119	1.005024	1.399585	0.801190	1.040731	0.738495	1.252512	1.260758	1.263447	1.214931	1.557338
VNG2136G	0.3275	0.74928503336511	23.3266913064619	13.3449371425867	0.556204111272686	0.0144596441312259	0	0.769663	0.437079	0.932557	1.422336	1.078460	1.171072	1.542087	0.934875	1.576695	1.153663	1.132719	2.251665	1.296034	1.883722	1.431032	1.102754	1.477777	1.123217	1.251336
VNG2137G	0.8711	1	23.7051918088533	15.9676217874929	0.483421380297184	0.000598527075366898	0	0.804365	0.680481	1.017314	1.194995	0.785166	1.052635	1.072442	1.752149	1.767263	1.595329	1.140735	1.485080	1.764416	1.466036	1.716167	1.049672	1.321297	1.293664	0.957749
VNG2138G	0.9381	1	24.4339779255377	5.60319723387726	0.53999135670338	0.000292622413051782	0	2.095727	1.022078	1.282923	1.373646	1.491797	1.076962	0.781223	0.934875	0.471949	0.822844	0.997690	0.918223	0.618093	0.412458	0.635600	1.174965	0.870018	0.846737	0.989298
VNG2139G	0.8523	1	24.624294003588	0.179469192564554	0.353792755958587	0.000706367989975154	0	1.529437	1.428812	1.301659	0.878502	1.361095	1.292951	1.064186	1.117612	0.596158	0.851713	1.048175	1.122557	1.153453	0.651495	1.150687	1.431278	0.944440	0.873743	1.055548
VNG2140G	0.7675	0.983974358974359	26.4607274311173	3.32346535034909	0.469387849865946	0.00125019279558308	0	1.691642	1.591256	1.440699	0.819385	1.342030	1.528792	0.992689	0.904471	0.451874	0.805995	1.173370	1.305130	1.106969	0.632562	1.322680	1.372019	1.032907	0.735175	1.005460
VNG2141G	0.1622	0.573039647577092	24.5550668831097	20.9681931057637	0.493373201486578	0.0611590041810735	0	2.135713	1.138280	0.995428	0.631007	1.117171	1.068791	0.870483	1.074139	0.671854	1.005024	0.866451	0.795461	0.858955	0.549873	0.647254	1.260758	0.958640	0.723725	1.144634
VNG2142G	0.8249	1	24.4265190754867	2.34225287031712	0.44943909904818	0.00085955400725099	0	1.723918	1.649409	1.752175	1.003992	1.567299	1.995782	1.449640	1.436872	0.694118	1.194139	1.922274	1.584156	1.776554	1.283827	1.801368	1.951617	1.351208	1.501716	1.483439
VNG2143G	0.8424	1	24.5081139942395	24.4506644807817	0.486324755442968	0.000758734275345085	0	2.303433	1.847955	1.617879	1.088998	1.717802	1.766819	1.194975	1.353855	0.900946	1.033135	1.449814	1.223505	1.322966	0.914553	1.275478	1.391494	1.155234	1.114436	1.303071
VNG2144G	0.4606	0.823112434847357	24.3369212573411	23.6732443058165	0.882753499612463	0.00627240707444979	0	3.058429	2.082824	1.689802	0.372053	1.843337	2.254416	1.383961	1.025553	0.602672	0.957658	1.523177	1.702011	1.278385	0.722339	1.457271	1.421227	1.088292	0.894561	1.182339
VNG2146H	0.2913	0.714846625766871	24.4286588249621	20.320240102225	0.524359905141717	0.0188659398347538	0	2.260307	1.649409	1.301659	0.738085	1.523699	1.700804	1.331507	1.485173	1.037650	1.288253	1.286022	1.052351	1.122252	0.743960	0.800086	1.411246	1.121264	1.006332	1.345995
VNG2147G	0.0581	0.499039665970772	25.3254000730673	11.9281187644735	0.37521084668144	0.339517161251136	0	0.935661	1.230336	1.070269	0.931011	1.149139	1.687900	1.015971	0.835475	0.564631	0.828539	1.259101	1.517397	1.201890	1.067711	1.483992	0.999146	0.777892	0.930366	1.038581
VNG2148H	0.0659	0.499039665970772	25.9061078138024	12.6321144219931	0.246425120448454	0.287171739612837	0	0.851290	0.607370	0.842557	1.003992	0.910517	1.118764	0.805748	0.708173	0.839504	0.918840	0.779481	0.905139	1.341231	1.124264	1.237432	0.992129	0.951514	1.038428	0.757191
VNG2149H	0.7866	0.991512605042017	23.5942881721281	13.0184386202546	0.253626917333002	0.0011015479625897	0	1.181280	0.748833	0.697820	1.015717	0.878966	0.806331	0.740087	0.736835	0.721026	0.900025	0.969941	0.854641	0.907381	0.760599	0.790453	1.118407	1.301725	0.901610	1.231222
VNG2150G	0.0136	0.43746835443038	25.1868574682877	0.436885461791632	0.402137491053874	0.847142758098943	0	1.409168	0.766968	0.333132	0.101948	0.274504	0.304190	0.203620	0.417252	0.398790	0.372287	0.358858	0.102904	0.200796	0.188780	0.189285	0.181527	0.235737	0.190583	0.308044
VNG2151G	0.0972	0.499039665970772	24.3668165583506	0.286868040674943	0.392928728950136	0.157097258498505	0	1.436054	0.980161	0.537532	0.131617	0.514246	0.534447	0.398839	0.596312	0.388102	0.398868	0.596249	0.310717	0.385133	0.240783	0.481047	0.411133	0.371623	0.340669	0.415729
