"CycID","BH.Q","ADJ.P","PER","LAG","AMP","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG0121H","1","1","21","6","0.226231153138662","0.479839391","0.614680325","0.953059935","1.194995145","0.626527249","1.068791371","0.925994829","0.87505598","1.611336962","1.38023325","0.929758117","0.836438956","0.913623691","0.578998554","0.897662443","0.964551537","0.857130677","1.054857434","0.565622439"
"VNG0123G","1","1","21","6","0.214180584219352","1.144649679","2.693821935","3.539667693","1.6540677","1.370729439","2.72723876","2.489916325","1.5049445","1.282564067","1.541255292","2.566733652","1.453451712","2.094289875","1.423430368","1.605557637","2.311272208","2.472911414","2.949451508","2.451536871"
"VNG0124C","1","1","24","3","0.17739207070609","1.041433745","1.793499039","2.040289059","0.909640506","1.207298596","1.66238488","1.204244683","1.234148911","1.248189658","1.114559931","1.09347588","1.029938258","1.210158127","0.955920333","0.865627415","1.695042929","1.477777151","1.263558157","1.356945484"
"VNG0125H","1","1","27","9","0.382518750627909","0.517521805","1.516895314","1.483086582","0.598885044","0.891452941","2.137377098","1.30099425","1.371878937","0.91575187","0.991256846","1.646033116","1.572829028","1.53833985","1.265034276","1.538911006","0.855645151","0.863550248","0.998464093","1.064135443"
"VNG0127C","1","0.826343045806599","24","1.5","0.122323289850025","0.845943908","0.726766417","0.537532246","0.56510803","0.540273184","0.61297231","0.444408628","0.55082337","0.75716128","0.540274756","0.276443923","0.257832154","0.23509075","0.261124982","0.251617711","0.316764344","0.471846906","0.528716584","0.473273226"
"VNG0128C","1","1","21","4.5","0.159737966747347","1.588356069","1.118033476","1.134173276","1.273794382","1.0558798","0.764469524","0.897809726","1.039206132","1.037649927","0.805994858","1.173369944","0.8127715","1.047890783","0.830962456","1.2299596","0.843669428","0.93741938","1.314132129","1.135396905"
"VNG0129G","1","1","27","9","0.132735304620475","0.601996776","1.516895314","0.953059935","0.828954337","0.742089051","1.302835462","0.897809726","1.125026801","0.872048291","0.86354223","1.173369944","0.789773727","1.02655854","1.067710497","1.207813335","0.791819321","0.850758829","0.873742659","1.021886495"
"VNG0130H","1","1","27","9","0.100021420217919","0.804364811","1.0159818","0.789340553","0.645831248","0.785165805","0.960698384","0.769242066","0.852214229","0.619269347","0.773323995","1.140734717","0.885861487","1.077024925","0.941927459","1.171785473","0.918122439","0.819603104","0.827031828","1.064135443"
"VNG0132C","1","0.465359394956972","24","4.5","0.240193451355394","1.159163552","0.55193041","0.608030857","1.082694072","0.62212377","0.295063052","0.279523704","0.387979578","0.474519866","0.544013663","0.374367191","0.204932481","0.090031579","0.08145417","0.059527793","0.129428095","0.344903023","0.567416249","0.255669756"
"VNG0133G","0.443917485387869","0.00184965618911612","27","0","0.368898350207142","3.71805981","1.600803792","0.981100309","0.588545266","1.125078962","1.135934896","1.09759462","1.110246316","1.254990036","1.428657549","1.829688658","0.641395255","0.769717779","0.545833909","0.609215801","1.278654082","1.341162754","1.676141108","1.938169645"
"VNG0134G","1","0.198324012220582","27","22.5","0.405315318881646","2.056489279","1.600803792","1.493876879","1.181200828","1.512990177","1.995781932","2.100638616","2.675247402","1.906939859","2.267785186","2.37515785","1.32399641","1.62506882","1.532348106","1.493006832","2.568984353","1.862373331","1.961036906","2.316362265"
"VNG0136G","1","1","27","25.5","0.104176842112006","1.500801655","0.819135881","0.708010857","0.843517709","0.949876065","0.924803035","0.586949566","0.846597569","0.70552487","0.86354223","1.198457631","0.7091792","0.713805271","0.795002834","1.013257666","0.905272275","1.208129383","0.952532701","1.221285929"
"VNG0137G","1","0.566900559689272","24","3","0.141546358927641","1.144649679","1.353918635","0.974013805","1.625510145","1.380431654","0.97544365","1.000389677","0.787204582","1.637817331","1.361326265","0.544019247","0.740379979","0.454013897","0.374759237","0.433982282","0.692584821","1.010042548","1.079990776","1.072792572"
"VNG0138H","1","1","27","24","0.849058507107727","1.298356184","1.804260342","2.687367721","2.074340465","1.545345585","2.625338737","5.108562415","5.722908595","4.355229436","4.842463084","6.15375394","3.641713028","3.29266386","2.804990202","1.937164523","4.061686144","2.006653952","2.24096296","1.758594015"
"VNG0139H","1","1","24","6","0.277286572327855","1.181280149","0.696960983","0.854861414","1.215989256","0.785165805","0.982900936","0.355186644","0.532909593","2.232380541","1.210723571","0.416137073","0.699073914","0.313536238","0.686003386","0.469533352","0.380464597","0.711267044","1.283549893","0.618349447"
"VNG0140H","1","1","24","15","0.183193199664459","0.92978495","0.986042544","1.002670672","1.349930216","1.304696676","1.363750579","1.261395047","0.985661036","4.598413434","1.831271998","1.055592588","1.32399641","0.486231937","2.997439573","0.620386281","1.06457217","0.813510233","2.642522096","1.135396905"
"VNG0141H","1","1","24","21","0.103841849213759","0.30678592","0.399566764","0.390732312","0.450614041","0.278404026","0.697701125","0.591502862","0.808303891","1.261827463","1.261873393","1.109007181","0.488315812","1.218483227","1.175116932","1.207813335","0.764403454","0.535662041","0.576393782","1.172797698"
"VNG0142C","1","0.157582563228834","27","24","0.211959199073866","1.028393966","0.766968179","0.682807713","0.696457533","0.742089051","1.540479603","0.793391022","1.32726294","1.169403012","1.551921364","1.491291408","0.944960895","0.728638392","0.849547693","0.947951536","0.837744569","1.112928161","1.168174283","1.661627392"
"VNG0143H","1","0.686451287935708","27","12","0.281620988227327","0.947525051","0.607369812","1.062538588","1.890344058","1.578392916","1.180025127","0.947712816","0.600268135","0.853299998","0.811572649","0.300855496","1.362550452","0.79656035","1.332039609","0.612916765","0.931155008","1.962233846","0.532882787","0.876081511"
"VNG0144H","1","1","27","9","0.2423637597032","1.298356184","2.184927152","1.617879248","1.134162674","1.754537523","2.089096317","1.341836599","1.02555315","1.188620733","1.15366331","1.156937263","1.739048774","1.02655854","1.036680737","1.298864736","0.944372571","0.876533989","1.177379312","0.814469579"
"VNG0146H","1","0.157582563228834","21","0","0.198626943959326","1.061304083","0.585955821","0.464984551","0.417858397","0.334439765","0.622380507","0.564703483","0.409056199","0.63632366","0.244441318","0.238392709","0.26344285","0.305054903","0.777610855","0.370751659","0.47004017","0.366118431","0.37726479","0.436438887"
"VNG0147C","1","0.307776451856377","27","25.5","0.387921603636317","2.645872849","1.709687391","1.870303567","1.438946034","2.261709124","1.835396487","1.615270156","1.763773526","1.58528473","2.283479121","1.693124402","0.951766211","0.858955079","1.036680737","0.559688481","1.884044098","2.130085703","2.071796445","2.034721087"
"VNG0148H","1","0.247888882752453","24","12","0.342075705976276","0.345796522","1.489914837","1.176036794","1.188077967","2.261709124","1.540479603","1.158602383","0.576918819","0.615913731","0.99811672","0.40456295","1.259133226","0.945484731","1.228269901","0.675284801","0.702415928","0.958640229","4.265333132","1.2114305"
"VNG0149G","1","0.198324012220582","21","9","0.817173865212245","1.203818727","0.951277717","2.706919847","3.206047551","2.35947709","1.135934896","1.251685028","0.880861444","1.970131352","2.657601902","0.747188447","1.052350785","0.648478651","0.503311881","0.373003963","1.411246054","1.488845118","1.574129658","1.846199756"
"VNG0150H","1","0.247888882752453","24","4.5","0.653620160768998","1.80164461","8.806103087","5.350761401","1.912419901","2.137624393","3.533298222","2.928613746","2.520682087","2.557176292","3.008862094","1.908765809","0.938204238","0.708928306","0.380326501","0.322541227","1.579697001","2.684447248","2.996117072","4.218920683"
"VNG0151C","1","0.465359394956972","24","4.5","0.702728477820817","2.056489279","7.492664412","8.147361357","2.468971106","3.453241083","5.170808258","5.351001686","3.602411583","2.78943234","3.992111402","4.417729227","1.607055422","1.005660564","0.646709577","0.583927278","2.327618433","3.672476164","4.198899086","4.574986931"
"VNG0152G","1","0.198324012220582","24","4.5","0.65964569306958","1.882875341","7.015484622","5.588630348","2.693605508","2.049049178","4.021692508","2.489916325","2.080831528","1.886329693","2.299281664","2.197880878","1.155245618","0.9262372","0.427947529","0.447325555","1.225713373","2.178305558","2.684331492","3.075857572"
"VNG0153C","1","0.307776451856377","24","13.5","0.419486539928608","0.80944832","2.418821921","1.752174692","0.5179806","1.109319547","3.375475174","1.813786349","1.250578887","0.79510718","1.099292245","2.260759952","2.894539242","2.717560753","1.686494804","2.351459241","1.315212212","1.002533964","1.283549893","1.379113784"
"VNG0154G","1","1","24","9","0.19470428429349","0.598216107","1.353918635","2.445677555","2.172949488","1.048458663","1.292950827","1.08076144","1.267227592","1.332284428","1.315184158","1.215480051","1.138784212","1.235305633","1.293327927","0.881499416","0.497302339","1.112928161","1.624334765","0.957749341"
"VNG0156C","1","1","21","13.5","0.284511318308125","0.799313228","1.104736486","0.953059935","1.438946034","0.701375628","1.060682433","0.969940169","1.140004056","1.208154273","1.573475459","1.922273692","2.172308964","2.167324598","1.686494804","1.879380845","1.243112136","1.604187996","1.410320662","1.688773254"
"VNG0157G","1","1","24","6","0.213985105433576","1.258095288","1.046830103","1.017313744","1.683126965","1.141062262","0.953409549","1.023852496","0.998782943","2.72946193","1.026034242","0.58376764","1.802577698","0.853086401","0.618723437","0.533216564","2.39416761","1.282442906","0.580935674","2.051274284"
"VNG0158G","1","1","27","22.5","0.0914797590986965","0.835351854","0.766968179","0.800868137","1.057842383","1.125078962","0.938997361","1.123337253","1.43687218","1.13806147","1.114559931","1.232744251","1.05992949","0.985188015","0.941927459","0.942227537","1.049672276","1.272909318","0.923091722","1.081520131"
"VNG0159G","1","1","21","7.5","0.118490242533675","0.537458618","0.974315347","0.586386712","0.696457533","1.141062262","1.060682433","0.933178288","1.132490669","1.806092628","1.409087228","0.662775384","1.197447718","0.652939762","0.680963977","0.598246453","0.786258591","0.700731335","0.633321747","0.608409908"
"VNG0160G","1","1","24","6","0.206191192764895","0.605801338","1.091597639","1.330276771","1.064001309","0.496426986","1.207296505","1.30099425","0.852214229","1.576694595","0.457858766","1.033495539","1.572829028","0.769717779","0.670995947","0.717447946","0.572577552","0.825741608","1.046610309","1.072792572"
"VNG0161G","1","1","27","18","0.267703925399155","0.687149901","1.230335872","1.264456544","0.634680941","1.224449938","0.924803035","0.751613953","0.953605548","0.612576297","0.845859416","0.916737144","0.660072329","0.945484731","1.274396041","1.605557637","2.064809759","2.454527968","1.900424975","2.224396652"
"VNG0162G","1","1","21","10.5","0.405887611512359","0.709139706","1.58176512","1.59459172","0.920263482","1.409952288","1.68789997","0.940417473","0.569339319","0.346251717","0.664459637","1.491291408","2.036449189","1.466257534","1.149409339","2.173416738","1.937910996","1.455887439","1.324487283","2.002014352"
"VNG0163G","1","0.37965399806912","27","25.5","0.205445262109111","1.539102529","0.69280404","0.718350697","1.101715237","1.250634892","0.651480406","0.723126894","0.972711523","1.526122492","1.399402829","0.563543106","0.575942397","0.622344825","0.427947529","0.211086901","0.931155008","0.807462656","0.723724562","1.021886495"
"VNG0164G","1","1","21","9","0.223934395360049","0.906647065","0.757846476","1.526721091","2.135433414","1.215844024","0.681940895","1.242049755","1.110246316","1.113594121","1.040284473","1.004750673","1.082994657","0.775012936","0.72233907","0.700275654","0.831861319","0.857130677","0.990657865","1.072792572"
"VNG0166G","1","0.686451287935708","27","0","0.152327303832748","1.510286578","2.224493426","1.51569356","0.609406475","1.165463964","1.405934859","0.897809726","1.012079539","0.910789712","0.970958811","1.070585809","0.432236265","0.775012936","0.541824191","0.687666711","0.898914797","0.90309005","0.967603461","1.241237972"
"VNG0167H","1","0.247888882752453","24","9","0.213379421983219","0.845943908","1.046830103","1.60619328","1.879401883","1.259487061","1.312795665","0.740086881","0.703505708","1.376433195","0.86354223","0.824719381","0.993639757","0.661954263","0.749465611","0.475255478","0.460206663","0.987683836","0.866911533","0.92720649"
"VNG0168H","1","1","27","10.5","0.0868324751418296","0.727237148","0.934357678","0.966978488","1.015716648","0.726551689","0.953409549","1.000389677","0.771742329","1.201607683","1.114559931","0.796147113","1.008003064","0.901181953","1.237359595","1.044411413","0.584812154","0.863550248","0.729427398","0.92720649"
"VNG0170C","1","0.566900559689272","21","9","0.174540127154346","1.123218898","0.844007342","0.867345869","1.481325508","1.53448429","0.903912845","0.639024472","0.694263123","1.303641452","1.054732622","0.83643337","0.885861487","0.454013897","0.485094754","0.42359481","0.786258591","0.772109688","1.15904122","0.733043625"
"VNG0171C","1","1","27","1.5","0.13346026938342","1.266046331","1.481028412","0.649023346","1.251802263","0.997950795","1.302835462","1.167590308","0.540004111","0.876799378","1.361326265","0.49987724","1.21475712","0.460282023","1.332039609","0.977097372","0.377792698","1.104654733","3.240756301","0.745019295"
"VNG0172G","1","1","24","6","0.356120004714771","1.745777178","0.74883326","1.379378673","1.625510145","1.658277878","0.806330553","0.556042949","0.576918819","1.664732872","1.161647098","0.658118039","0.818624829","0.457137217","0.887974492","0.609215801","0.808738591","1.477777151","1.650034627","1.047030201"
